         476        1428
 (1.05054875701358,0.169483350253007)
 (-1.389626973550200E-002,-2.355901446793864E-002)
 (-2.877141714826199E-003,-5.027216999140017E-003)
 (1.04546776886579,0.146453277092364)
 (1.202282122043737E-003,1.697176491961818E-003)
 (1.708132824509147E-002,2.442246243852358E-002)
 (1.05556838459342,0.190164538620414)
 (3.367246594676316E-004,6.058986554460017E-004)
 (1.137902266174946E-002,2.326177196038456E-002)
 (1.05620527866110,0.196084874179320)
 (-3.295912029391552E-003,-6.955887945653891E-003)
 (9.814705765519008E-003,2.180250027914248E-002)
 (1.06084510226448,0.245759914400467)
 (-1.164136036844178E-003,-9.546620078563498E-003)
 (1.747783553198491E-003,1.642634264985919E-002)
 (1.05888875493149,0.332681806045603)
 (-9.413486369345875E-003,9.834926619156952E-003)
 (-2.120340005906765E-003,2.421748037774773E-003)
 (1.06141836251899,0.290564654787486)
 (-4.740487658573131E-003,1.381855208934607E-002)
 (-1.726538006211741E-003,5.170923635872720E-003)
 (1.06093089274704,0.252067093172195)
 (9.363406789310969E-004,1.811993482124562E-002)
 (1.201856601862939E-004,2.957581308255645E-003)
 (1.06049321131458,0.245847988485435)
 (-2.081619861856149E-003,-1.876590478994692E-002)
 (2.568665282232808E-004,2.204604391666195E-003)
 (1.05701049585981,0.205063289696123)
 (-5.456463896278166E-003,-1.366045647001107E-002)
 (6.851409724608713E-003,1.745318595011558E-002)
 (1.04528265627730,0.146359892578486)
 (1.175561225836512E-002,1.706431314978288E-002)
 (-1.231541279339781E-002,-1.785304392375977E-002)
 (1.04115810026844,0.133880822928189)
 (-1.742708961061290E-002,-2.371261003436602E-002)
 (3.755089651665351E-003,5.133633921059955E-003)
 (1.04426998503355,0.143645360334219)
 (-3.147052047632585E-003,-4.466152995131882E-003)
 (-1.687624458867409E-002,-2.423908838439363E-002)
 (1.01996629456946,8.697119435274356E-002)
 (2.979087018818555E-003,3.535476469437495E-003)
 (-8.340078351572624E-003,-9.721372754162459E-003)
 (1.05861143106724,0.218277338717727)
 (3.525623490694308E-003,1.091767412594208E-002)
 (5.888472067766848E-003,1.840702894866294E-002)
 (1.05434364989467,0.187148465044154)
 (1.122099381794117E-002,2.253759234589545E-002)
 (-3.128885220165963E-003,-6.320173423765030E-003)
 (1.05950949399502,0.231569241061095)
 (3.045341159507648E-003,1.425846469953011E-002)
 (-3.018524544361719E-003,-1.409764240906824E-002)
 (1.05492214968079,0.365560118140417)
 (-4.580816277248608E-003,2.950843107599055E-003)
 (-8.226914627188848E-003,5.462411509955742E-003)
 (1.04923370103866,0.163086857623465)
 (1.283356974634262E-002,2.106712624270133E-002)
 (-7.621047797300950E-003,-1.253545740374701E-002)
 (1.06061170174656,0.260495676524019)
 (-4.602283157773593E-004,1.737827149822919E-002)
 (9.658456437175409E-006,-1.479386647090921E-003)
 (1.05918832915773,0.327692558366012)
 (8.611905818913791E-003,-1.014936718699131E-002)
 (-3.159791345634519E-003,3.883318645237368E-003)
 (1.03265108250687,0.111611171850457)
 (-1.602943340732407E-002,-1.983973412100861E-002)
 (-7.547552994886842E-003,-9.465400827470332E-003)
 (1.05747882299767,0.206310681453812)
 (7.131208076737236E-003,1.897553276775847E-002)
 (-4.328819746508938E-003,-1.127183490220071E-002)
 (1.06004955052391,0.221574172641233)
 (-1.297331762555245E-003,-4.749931417679741E-003)
 (-5.464216231119309E-003,-2.021164526596607E-002)
 (1.03439561160033,0.115963141899275)
 (1.736404986921935E-002,2.212159126516406E-002)
 (-4.420676970383485E-003,-5.713822720509420E-003)
 (1.06053263493445,0.241762633861361)
 (-8.250065404265578E-004,-4.430776315300916E-003)
 (2.844029692346027E-003,1.894412262229904E-002)
 (1.06033592736280,0.310836263548375)
 (-4.631159580757460E-003,7.789028322316376E-003)
 (5.874524868384840E-003,-1.011911812396580E-002)
 (1.05044845625631,0.168811667165654)
 (-7.225185876527207E-003,-1.214285066212871E-002)
 (1.232667756250130E-002,2.095179367315482E-002)
 (1.05989764904062,0.314267090487454)
 (7.928564348621107E-003,-1.214398852333834E-002)
 (8.484205932060080E-005,5.147210503871054E-005)
 (1.05994474986674,0.241389017455491)
 (-2.666032887356867E-003,-1.874399462241791E-002)
 (-5.004680290604333E-004,-3.591961551310091E-003)
 (1.01782648317406,8.381783511459864E-002)
 (4.048295265098348E-004,5.537881773154874E-004)
 (4.782068669664213E-003,5.288435312919164E-003)
 (1.05382949029886,0.369714512605531)
